path,predicted,correct,score
/home/k/retail/data/svhn/test/7264.png,7,7,-0.003034
/home/k/retail/data/svhn/test/4471.png,16,6,-0.346625
/home/k/retail/data/svhn/test/9405.png,26,26,-0.013002
/home/k/retail/data/svhn/test/7315.png,64,4,-0.007868
/home/k/retail/data/svhn/test/3565.png,450,450,-0.017916
/home/k/retail/data/svhn/test/12281.png,3,3,-0.001922
/home/k/retail/data/svhn/test/6899.png,106,106,-0.000450
/home/k/retail/data/svhn/test/12317.png,1860,1860,-0.005305
/home/k/retail/data/svhn/test/12097.png,382,202,-1.928285
/home/k/retail/data/svhn/test/9137.png,210,210,-0.001774
/home/k/retail/data/svhn/test/11442.png,45,45,-0.000237
/home/k/retail/data/svhn/test/2474.png,26,26,-0.001140
/home/k/retail/data/svhn/test/12290.png,111,37,-0.856569
/home/k/retail/data/svhn/test/4824.png,208,209,-0.396797
/home/k/retail/data/svhn/test/6346.png,3,8,-1.673949
/home/k/retail/data/svhn/test/921.png,19,78,-1.153946
/home/k/retail/data/svhn/test/12530.png,136,126,-0.577303
/home/k/retail/data/svhn/test/7354.png,14,14,-0.005387
/home/k/retail/data/svhn/test/4670.png,60,4,-1.250352
/home/k/retail/data/svhn/test/6671.png,2016,2016,-0.363620
/home/k/retail/data/svhn/test/8552.png,136,146,-1.711053
/home/k/retail/data/svhn/test/265.png,30,30,-0.001363
/home/k/retail/data/svhn/test/10057.png,79,73,-0.171451
/home/k/retail/data/svhn/test/10532.png,84,21,-1.198499
/home/k/retail/data/svhn/test/11159.png,305,355,-3.155196
/home/k/retail/data/svhn/test/8471.png,3,5,-0.758905
/home/k/retail/data/svhn/test/6541.png,2,2,-0.017381
/home/k/retail/data/svhn/test/1574.png,93,93,-0.003280
/home/k/retail/data/svhn/test/10100.png,31,21,-2.354979
/home/k/retail/data/svhn/test/5028.png,31,31,-0.054048
/home/k/retail/data/svhn/test/12989.png,3,3,-0.000136
/home/k/retail/data/svhn/test/9200.png,7,7,-0.043512
/home/k/retail/data/svhn/test/6277.png,63,53,-0.667562
/home/k/retail/data/svhn/test/966.png,45,45,-0.039477
/home/k/retail/data/svhn/test/5650.png,227,227,-0.004572
/home/k/retail/data/svhn/test/12578.png,3,3,-0.000578
/home/k/retail/data/svhn/test/12188.png,177,177,-0.001006
/home/k/retail/data/svhn/test/5145.png,10,24,-1.945912
/home/k/retail/data/svhn/test/6517.png,22,23,-0.571997
/home/k/retail/data/svhn/test/7905.png,17,20,-0.860130
/home/k/retail/data/svhn/test/8426.png,24,24,-0.000061
/home/k/retail/data/svhn/test/153.png,108,103,-3.096518
/home/k/retail/data/svhn/test/6463.png,114,15,-2.729983
/home/k/retail/data/svhn/test/812.png,8,8,-0.005815
/home/k/retail/data/svhn/test/2043.png,210,210,-0.000934
/home/k/retail/data/svhn/test/12490.png,139,906,-2.001276
/home/k/retail/data/svhn/test/4604.png,577,577,-0.093521
/home/k/retail/data/svhn/test/8793.png,7,7,-0.252891
/home/k/retail/data/svhn/test/10.png,16,16,-0.045104
/home/k/retail/data/svhn/test/3234.png,26,26,-0.049003
/home/k/retail/data/svhn/test/3640.png,1,1,-0.006100
/home/k/retail/data/svhn/test/2943.png,79,79,-0.011897
/home/k/retail/data/svhn/test/10817.png,10,2,-2.614840
/home/k/retail/data/svhn/test/9506.png,38,38,-0.001430
/home/k/retail/data/svhn/test/101.png,12,12,-0.002074
/home/k/retail/data/svhn/test/7114.png,74,74,-0.004541
/home/k/retail/data/svhn/test/1514.png,49,49,-0.243457
/home/k/retail/data/svhn/test/10375.png,57,57,-0.000148
/home/k/retail/data/svhn/test/4734.png,2,2,-0.017525
/home/k/retail/data/svhn/test/11291.png,8,8,-0.852988
/home/k/retail/data/svhn/test/359.png,28,28,-0.003633
/home/k/retail/data/svhn/test/6259.png,25,25,-0.006714
/home/k/retail/data/svhn/test/3784.png,1,1,-0.178411
/home/k/retail/data/svhn/test/1064.png,12,12,-0.016500
/home/k/retail/data/svhn/test/6115.png,32,32,-0.584393
/home/k/retail/data/svhn/test/11133.png,68,68,-0.001337
/home/k/retail/data/svhn/test/8582.png,62,62,-1.591561
/home/k/retail/data/svhn/test/4398.png,10,52,-3.668349
/home/k/retail/data/svhn/test/7964.png,6,6,-0.212770
/home/k/retail/data/svhn/test/10604.png,16,16,-2.148693
/home/k/retail/data/svhn/test/5846.png,28,28,-0.000905
/home/k/retail/data/svhn/test/4498.png,8,8,-0.001242
/home/k/retail/data/svhn/test/7173.png,76,75,-0.464901
/home/k/retail/data/svhn/test/12160.png,12,12,-0.098360
/home/k/retail/data/svhn/test/2358.png,59,35,-1.149464
/home/k/retail/data/svhn/test/2950.png,75,73,-0.947327
/home/k/retail/data/svhn/test/367.png,439,21,-2.042989
/home/k/retail/data/svhn/test/399.png,2,2,-0.028823
/home/k/retail/data/svhn/test/9674.png,5,5,-0.002814
/home/k/retail/data/svhn/test/10852.png,40,40,-0.002379
/home/k/retail/data/svhn/test/7068.png,50,30,-0.785279
/home/k/retail/data/svhn/test/12086.png,41,41,-0.013962
/home/k/retail/data/svhn/test/3124.png,17,17,-0.022916
/home/k/retail/data/svhn/test/10583.png,21,21,-0.000407
/home/k/retail/data/svhn/test/757.png,4,58,-1.332324
/home/k/retail/data/svhn/test/7751.png,49,49,-0.001010
/home/k/retail/data/svhn/test/3399.png,144,134,-0.453771
/home/k/retail/data/svhn/test/2599.png,28,28,-0.001312
/home/k/retail/data/svhn/test/6063.png,41,47,-0.333241
/home/k/retail/data/svhn/test/8822.png,56,56,-0.062857
/home/k/retail/data/svhn/test/11740.png,19,9,-0.181667
/home/k/retail/data/svhn/test/9400.png,54,5,-0.011947
/home/k/retail/data/svhn/test/7026.png,210,219,-1.499601
/home/k/retail/data/svhn/test/3704.png,41,41,-0.002637
/home/k/retail/data/svhn/test/3107.png,31,16,-1.946180
/home/k/retail/data/svhn/test/4728.png,716,76,-0.563115
/home/k/retail/data/svhn/test/6364.png,22,22,-0.005738
/home/k/retail/data/svhn/test/4484.png,23,23,-0.002155
/home/k/retail/data/svhn/test/409.png,20,44,-2.082252
/home/k/retail/data/svhn/test/2330.png,344,140,-2.187500
/home/k/retail/data/svhn/test/10186.png,4,4,-0.161778
/home/k/retail/data/svhn/test/5011.png,50,50,-0.002157
/home/k/retail/data/svhn/test/7500.png,22,22,-0.058170
/home/k/retail/data/svhn/test/9153.png,117,117,-0.000753
/home/k/retail/data/svhn/test/8465.png,14,124,-0.491590
/home/k/retail/data/svhn/test/4039.png,16,16,-0.000296
/home/k/retail/data/svhn/test/7190.png,39,64,-1.633060
/home/k/retail/data/svhn/test/7895.png,10,27,-1.613050
/home/k/retail/data/svhn/test/5896.png,17,97,-0.932935
/home/k/retail/data/svhn/test/10245.png,194,15,-4.156977
/home/k/retail/data/svhn/test/2774.png,26,26,-0.000376
/home/k/retail/data/svhn/test/5146.png,28,28,-0.261376
/home/k/retail/data/svhn/test/11154.png,72,72,-0.009563
/home/k/retail/data/svhn/test/4859.png,8,3,-1.183538
/home/k/retail/data/svhn/test/2887.png,71,71,-0.001753
/home/k/retail/data/svhn/test/12518.png,170,160,-0.061547
/home/k/retail/data/svhn/test/3010.png,30,41,-2.676665
/home/k/retail/data/svhn/test/12731.png,15,15,-0.002945
/home/k/retail/data/svhn/test/4427.png,43,4,-0.238214
/home/k/retail/data/svhn/test/11823.png,27,21,-0.158638
/home/k/retail/data/svhn/test/1571.png,28,20,-1.882860
/home/k/retail/data/svhn/test/12377.png,4,4,-0.001967
/home/k/retail/data/svhn/test/7829.png,82,82,-0.055614
/home/k/retail/data/svhn/test/9653.png,17,17,-0.026966
/home/k/retail/data/svhn/test/8337.png,13,3,-0.185760
/home/k/retail/data/svhn/test/11043.png,57,57,-0.000079
/home/k/retail/data/svhn/test/12041.png,26,26,-0.001032
/home/k/retail/data/svhn/test/8817.png,19,19,-0.000623
/home/k/retail/data/svhn/test/12657.png,48,48,-0.000149
/home/k/retail/data/svhn/test/7196.png,60,13,-1.230213
/home/k/retail/data/svhn/test/2635.png,11,18,-0.234201
/home/k/retail/data/svhn/test/8015.png,17,17,-0.000732
/home/k/retail/data/svhn/test/10853.png,34,28,-1.078815
/home/k/retail/data/svhn/test/8803.png,127,57,-4.134842
/home/k/retail/data/svhn/test/351.png,80,80,-0.000294
/home/k/retail/data/svhn/test/1261.png,21,21,-0.004683
/home/k/retail/data/svhn/test/11564.png,34,34,-0.000214
/home/k/retail/data/svhn/test/6615.png,33,33,-0.001101
/home/k/retail/data/svhn/test/3197.png,60,14,-0.673269
/home/k/retail/data/svhn/test/2302.png,48,48,-0.049315
/home/k/retail/data/svhn/test/10948.png,5,5,-0.029647
/home/k/retail/data/svhn/test/7060.png,80,80,-0.004463
/home/k/retail/data/svhn/test/5780.png,33,33,-0.000815
/home/k/retail/data/svhn/test/7968.png,13,3,-0.205287
/home/k/retail/data/svhn/test/7615.png,2,2,-0.001662
/home/k/retail/data/svhn/test/10960.png,31,7,-1.723180
/home/k/retail/data/svhn/test/12467.png,39,58,-1.258441
/home/k/retail/data/svhn/test/7375.png,20,20,-0.000299
/home/k/retail/data/svhn/test/11053.png,125,125,-0.002247
/home/k/retail/data/svhn/test/4459.png,210,200,-1.299330
/home/k/retail/data/svhn/test/9355.png,20,22,-0.000506
/home/k/retail/data/svhn/test/11243.png,7,7,-0.017898
/home/k/retail/data/svhn/test/6630.png,37,26,-3.284455
/home/k/retail/data/svhn/test/8314.png,28,28,-0.034930
/home/k/retail/data/svhn/test/12979.png,46,46,-0.001194
/home/k/retail/data/svhn/test/11774.png,10,10,-0.000420
/home/k/retail/data/svhn/test/6440.png,63,86,-1.917378
/home/k/retail/data/svhn/test/1804.png,24,24,-0.061941
/home/k/retail/data/svhn/test/1498.png,11,11,-0.074142
/home/k/retail/data/svhn/test/6083.png,23,23,-0.000294
/home/k/retail/data/svhn/test/5978.png,19,15,-1.900079
/home/k/retail/data/svhn/test/5677.png,34,31,-0.474091
/home/k/retail/data/svhn/test/12165.png,38,82,-2.455250
/home/k/retail/data/svhn/test/877.png,5,53,-0.581264
/home/k/retail/data/svhn/test/6252.png,34,34,-0.164580
/home/k/retail/data/svhn/test/5330.png,659,629,-1.239238
/home/k/retail/data/svhn/test/4601.png,20,20,-0.335334
/home/k/retail/data/svhn/test/12996.png,2,12,-0.589206
/home/k/retail/data/svhn/test/7261.png,9,9,-0.007104
/home/k/retail/data/svhn/test/3778.png,91,91,-0.007133
/home/k/retail/data/svhn/test/4280.png,39,309,-2.258844
/home/k/retail/data/svhn/test/6910.png,805,805,-0.257908
/home/k/retail/data/svhn/test/12987.png,137,131,-2.854797
/home/k/retail/data/svhn/test/8455.png,40,40,-0.001005
/home/k/retail/data/svhn/test/9344.png,43,43,-0.001959
/home/k/retail/data/svhn/test/2992.png,74,26,-1.303558
/home/k/retail/data/svhn/test/796.png,55,55,-0.308748
/home/k/retail/data/svhn/test/2658.png,103,113,-0.347363
/home/k/retail/data/svhn/test/5883.png,19,19,-0.101903
/home/k/retail/data/svhn/test/12589.png,68,6,-1.888111
/home/k/retail/data/svhn/test/6506.png,5,39,-1.352507
/home/k/retail/data/svhn/test/9524.png,34,34,-0.000818
/home/k/retail/data/svhn/test/11535.png,19,19,-0.000373
/home/k/retail/data/svhn/test/2039.png,2,2,-0.583967
/home/k/retail/data/svhn/test/3841.png,20,20,-0.030644
/home/k/retail/data/svhn/test/7292.png,51,51,-0.006325
/home/k/retail/data/svhn/test/9511.png,30,30,-0.312464
/home/k/retail/data/svhn/test/4759.png,60,137,-1.649952
/home/k/retail/data/svhn/test/11915.png,167,172,-2.063347
/home/k/retail/data/svhn/test/126.png,14,14,-0.002479
/home/k/retail/data/svhn/test/6069.png,124,124,-0.650263
/home/k/retail/data/svhn/test/9750.png,2,2,-0.001002
/home/k/retail/data/svhn/test/2520.png,52,52,-0.007801
/home/k/retail/data/svhn/test/8019.png,36,36,-0.000359
/home/k/retail/data/svhn/test/4350.png,151,131,-0.299116
/home/k/retail/data/svhn/test/11999.png,19,9,-1.468869
/home/k/retail/data/svhn/test/9964.png,37,37,-0.004353
/home/k/retail/data/svhn/test/6338.png,14,18,-2.047373
/home/k/retail/data/svhn/test/1694.png,57,67,-0.156650
/home/k/retail/data/svhn/test/12048.png,25,23,-0.452971
/home/k/retail/data/svhn/test/8357.png,19,35,-3.162467
/home/k/retail/data/svhn/test/5783.png,58,58,-0.004257
/home/k/retail/data/svhn/test/10836.png,58,58,-0.003995
/home/k/retail/data/svhn/test/9577.png,646,646,-0.000726
/home/k/retail/data/svhn/test/1991.png,90,34,-1.595949
/home/k/retail/data/svhn/test/140.png,28,39,-2.675223
/home/k/retail/data/svhn/test/2175.png,11,12,-0.924027
/home/k/retail/data/svhn/test/1062.png,8,38,-1.114845
/home/k/retail/data/svhn/test/9907.png,8,8,-0.002069
/home/k/retail/data/svhn/test/8277.png,50,40,-0.937985
/home/k/retail/data/svhn/test/6328.png,17,17,-0.000321
/home/k/retail/data/svhn/test/10478.png,57,57,-0.002321
/home/k/retail/data/svhn/test/159.png,9,9,-0.001788
/home/k/retail/data/svhn/test/9732.png,78,78,-0.514005
/home/k/retail/data/svhn/test/10561.png,72,72,-0.002205
/home/k/retail/data/svhn/test/5376.png,58,250,-1.920062
/home/k/retail/data/svhn/test/12101.png,48,48,-0.011091
/home/k/retail/data/svhn/test/1120.png,103,1195,-0.879424
/home/k/retail/data/svhn/test/2032.png,10,10,-0.102692
/home/k/retail/data/svhn/test/5683.png,2,31,-1.482661
/home/k/retail/data/svhn/test/6000.png,21,31,-0.025279
/home/k/retail/data/svhn/test/8026.png,3,57,-1.688023
/home/k/retail/data/svhn/test/4415.png,215,215,-0.059336
/home/k/retail/data/svhn/test/10144.png,73,73,-0.005459
/home/k/retail/data/svhn/test/1277.png,120,120,-0.042741
/home/k/retail/data/svhn/test/7334.png,19,19,-0.001107
/home/k/retail/data/svhn/test/8410.png,124,124,-0.004934
/home/k/retail/data/svhn/test/8744.png,73,79,-0.551045
/home/k/retail/data/svhn/test/2945.png,163,163,-0.001332
/home/k/retail/data/svhn/test/9006.png,42,289,-1.563257
/home/k/retail/data/svhn/test/534.png,3,2,-0.136888
/home/k/retail/data/svhn/test/4552.png,29,76,-1.238165
/home/k/retail/data/svhn/test/12713.png,38,36,-1.527413
/home/k/retail/data/svhn/test/12273.png,12,12,-0.036401
/home/k/retail/data/svhn/test/5860.png,5,5,-0.000855
/home/k/retail/data/svhn/test/7516.png,16,16,-0.001551
/home/k/retail/data/svhn/test/5439.png,981,981,-0.000793
/home/k/retail/data/svhn/test/4522.png,82,52,-2.185191
/home/k/retail/data/svhn/test/3659.png,216,216,-0.024479
/home/k/retail/data/svhn/test/3473.png,612,612,-0.089296
/home/k/retail/data/svhn/test/10980.png,72,12,-1.029939
/home/k/retail/data/svhn/test/4278.png,3,3,-0.008094
/home/k/retail/data/svhn/test/17.png,29,28,-0.107054
/home/k/retail/data/svhn/test/3165.png,29,29,-0.334950
/home/k/retail/data/svhn/test/5001.png,903,903,-0.002294
/home/k/retail/data/svhn/test/1397.png,14,14,-0.000335
/home/k/retail/data/svhn/test/8623.png,9,9,-0.000800
/home/k/retail/data/svhn/test/1887.png,15,15,-0.024772
/home/k/retail/data/svhn/test/6381.png,7,7,-0.001004
/home/k/retail/data/svhn/test/12144.png,55,55,-0.000483
/home/k/retail/data/svhn/test/11831.png,9,9,-0.124610
/home/k/retail/data/svhn/test/4195.png,93,93,-0.404723
/home/k/retail/data/svhn/test/11391.png,13,33,-1.439519
/home/k/retail/data/svhn/test/10665.png,50,23,-2.185167
/home/k/retail/data/svhn/test/5116.png,122,122,-0.049555
/home/k/retail/data/svhn/test/6813.png,2,1,-0.871686
/home/k/retail/data/svhn/test/7503.png,17,17,-0.088151
/home/k/retail/data/svhn/test/1393.png,29,29,-1.686548
/home/k/retail/data/svhn/test/1443.png,10,10,-0.001203
/home/k/retail/data/svhn/test/41.png,36,28,-1.233665
/home/k/retail/data/svhn/test/5802.png,4,4,-0.009907
/home/k/retail/data/svhn/test/6501.png,15,15,-0.049530
/home/k/retail/data/svhn/test/624.png,105,10,-1.263831
/home/k/retail/data/svhn/test/8258.png,160,160,-0.385498
/home/k/retail/data/svhn/test/3251.png,16,15,-0.432446
/home/k/retail/data/svhn/test/75.png,21,21,-0.000834
/home/k/retail/data/svhn/test/5599.png,14,18,-3.238462
/home/k/retail/data/svhn/test/460.png,40,40,-0.018300
/home/k/retail/data/svhn/test/10512.png,8,9,-0.434022
/home/k/retail/data/svhn/test/4672.png,5,5,-0.001373
/home/k/retail/data/svhn/test/8121.png,78,8,-0.568953
/home/k/retail/data/svhn/test/9261.png,32,10,-3.173760
/home/k/retail/data/svhn/test/2794.png,38,38,-0.001814
/home/k/retail/data/svhn/test/11151.png,20,20,-0.000408
/home/k/retail/data/svhn/test/4503.png,53,53,-0.000653
/home/k/retail/data/svhn/test/6229.png,79,13,-0.585329
/home/k/retail/data/svhn/test/8546.png,20,20,-0.010656
/home/k/retail/data/svhn/test/11628.png,35,35,-0.001291
/home/k/retail/data/svhn/test/10627.png,180,199,-0.852312
/home/k/retail/data/svhn/test/1110.png,30,30,-0.007633
/home/k/retail/data/svhn/test/11365.png,89,89,-0.115186
/home/k/retail/data/svhn/test/12255.png,198,198,-0.000512
/home/k/retail/data/svhn/test/1837.png,65,63,-0.053115
/home/k/retail/data/svhn/test/12955.png,9,9,-0.000208
/home/k/retail/data/svhn/test/3284.png,63,63,-0.140201
/home/k/retail/data/svhn/test/7669.png,60,17,-1.338037
/home/k/retail/data/svhn/test/3560.png,120,25,-2.665773
/home/k/retail/data/svhn/test/199.png,2,2,-0.001056
/home/k/retail/data/svhn/test/5459.png,80,31,-1.043913
/home/k/retail/data/svhn/test/9268.png,11,62,-0.605597
/home/k/retail/data/svhn/test/12551.png,80,328,-1.187823
/home/k/retail/data/svhn/test/4301.png,25,25,-0.007154
/home/k/retail/data/svhn/test/1274.png,146,146,-0.626779
/home/k/retail/data/svhn/test/6098.png,43,43,-0.309293
/home/k/retail/data/svhn/test/1506.png,10,10,-0.482068
/home/k/retail/data/svhn/test/9228.png,86,86,-0.000681
/home/k/retail/data/svhn/test/11987.png,56,56,-0.017280
/home/k/retail/data/svhn/test/389.png,10,10,-0.000885
/home/k/retail/data/svhn/test/1146.png,10,30,-0.561947
/home/k/retail/data/svhn/test/1425.png,180,180,-0.001141
/home/k/retail/data/svhn/test/7401.png,12,12,-0.000320
/home/k/retail/data/svhn/test/6641.png,688,688,-0.005401
/home/k/retail/data/svhn/test/12177.png,3,3,-0.018684
/home/k/retail/data/svhn/test/11776.png,9,3,-0.534935
/home/k/retail/data/svhn/test/5159.png,66,66,-0.023242
/home/k/retail/data/svhn/test/7020.png,12,12,-0.000389
/home/k/retail/data/svhn/test/3470.png,9,9,-0.000689
/home/k/retail/data/svhn/test/10254.png,47,130,-1.882459
/home/k/retail/data/svhn/test/5525.png,1,1,-0.000433
/home/k/retail/data/svhn/test/1499.png,4,4,-0.005695
/home/k/retail/data/svhn/test/11731.png,10,10,-0.348309
/home/k/retail/data/svhn/test/9481.png,5,55,-0.074691
/home/k/retail/data/svhn/test/3674.png,27,27,-0.002111
/home/k/retail/data/svhn/test/1877.png,47,47,-0.121585
/home/k/retail/data/svhn/test/663.png,5,5,-0.251952
/home/k/retail/data/svhn/test/9082.png,571,50,-1.464214
/home/k/retail/data/svhn/test/8478.png,1,141,-0.164513
/home/k/retail/data/svhn/test/2602.png,14,14,-0.000671
/home/k/retail/data/svhn/test/4816.png,60,91,-0.245421
/home/k/retail/data/svhn/test/12439.png,5,5,-0.090290
/home/k/retail/data/svhn/test/12435.png,18,18,-0.110888
/home/k/retail/data/svhn/test/11466.png,170,42,-1.658146
/home/k/retail/data/svhn/test/7118.png,75,13,-0.414950
/home/k/retail/data/svhn/test/11814.png,79,11,-1.346861
/home/k/retail/data/svhn/test/3754.png,6,5,-0.062427
/home/k/retail/data/svhn/test/7468.png,143,143,-0.000394
/home/k/retail/data/svhn/test/2698.png,25,25,-0.006128
/home/k/retail/data/svhn/test/11125.png,10,12,-0.717155
/home/k/retail/data/svhn/test/6118.png,26,26,-0.007937
/home/k/retail/data/svhn/test/5477.png,47,140,-3.023123
/home/k/retail/data/svhn/test/7435.png,6,6,-0.000992
/home/k/retail/data/svhn/test/2002.png,81,81,-0.291119
/home/k/retail/data/svhn/test/8182.png,35,35,-0.114415
/home/k/retail/data/svhn/test/6025.png,13,19,-0.179741
/home/k/retail/data/svhn/test/7087.png,5,3,-0.024636
/home/k/retail/data/svhn/test/12195.png,32,32,-2.937973
/home/k/retail/data/svhn/test/5774.png,410,20,-2.589421
/home/k/retail/data/svhn/test/6756.png,88,38,-0.102135
/home/k/retail/data/svhn/test/12697.png,1,1,-0.000179
/home/k/retail/data/svhn/test/10400.png,2,2,-1.488095
/home/k/retail/data/svhn/test/352.png,30,30,-0.003819
/home/k/retail/data/svhn/test/11961.png,34,34,-0.011218
/home/k/retail/data/svhn/test/3200.png,16,16,-0.000285
/home/k/retail/data/svhn/test/7598.png,11,11,-0.000277
/home/k/retail/data/svhn/test/5363.png,34,60,-3.139984
/home/k/retail/data/svhn/test/4103.png,33,58,-0.874264
/home/k/retail/data/svhn/test/4166.png,655,653,-0.572916
/home/k/retail/data/svhn/test/6065.png,26,26,-0.000486
/home/k/retail/data/svhn/test/7356.png,2,236,-0.945159
/home/k/retail/data/svhn/test/6796.png,79,7,-0.922490
/home/k/retail/data/svhn/test/7729.png,48,48,-0.000279
/home/k/retail/data/svhn/test/9634.png,35,5,-0.086412
/home/k/retail/data/svhn/test/5887.png,6,6,-0.011216
/home/k/retail/data/svhn/test/3740.png,9,9,-0.599134
/home/k/retail/data/svhn/test/8523.png,4,4,-0.004128
/home/k/retail/data/svhn/test/8224.png,9,9,-0.008558
/home/k/retail/data/svhn/test/2309.png,143,143,-0.034504
/home/k/retail/data/svhn/test/4579.png,4,4,-0.001033
/home/k/retail/data/svhn/test/3964.png,41,41,-0.000655
/home/k/retail/data/svhn/test/1431.png,69,18,-1.616346
/home/k/retail/data/svhn/test/7549.png,37,27,-1.398116
/home/k/retail/data/svhn/test/7796.png,13,12,-0.386832
/home/k/retail/data/svhn/test/4903.png,29,95,-1.004889
/home/k/retail/data/svhn/test/3717.png,8,8,-0.003174
/home/k/retail/data/svhn/test/9117.png,64,120,-1.272302
/home/k/retail/data/svhn/test/3626.png,1,1,-0.000658
/home/k/retail/data/svhn/test/1576.png,190,190,-0.039298
/home/k/retail/data/svhn/test/6250.png,70,70,-0.000497
/home/k/retail/data/svhn/test/9414.png,12,30,-0.359986
/home/k/retail/data/svhn/test/6667.png,12,18,-0.425414
/home/k/retail/data/svhn/test/7773.png,68,76,-2.307522
/home/k/retail/data/svhn/test/3636.png,10,10,-1.267218
/home/k/retail/data/svhn/test/1692.png,13,13,-0.000174
/home/k/retail/data/svhn/test/1725.png,4,4,-0.360996
/home/k/retail/data/svhn/test/8878.png,76,76,-0.008182
/home/k/retail/data/svhn/test/11676.png,23,28,-0.213957
/home/k/retail/data/svhn/test/11937.png,21,91,-0.304565
/home/k/retail/data/svhn/test/11035.png,17,17,-0.006465
/home/k/retail/data/svhn/test/11588.png,82,82,-0.037709
/home/k/retail/data/svhn/test/9403.png,14,14,-0.000587
/home/k/retail/data/svhn/test/11329.png,74,24,-0.689889
/home/k/retail/data/svhn/test/5046.png,15,19,-1.029054
/home/k/retail/data/svhn/test/12409.png,67,9,-1.263955
/home/k/retail/data/svhn/test/2696.png,38,8,-0.003489
/home/k/retail/data/svhn/test/4284.png,19,19,-0.587097
/home/k/retail/data/svhn/test/11433.png,15,15,-0.000829
/home/k/retail/data/svhn/test/4482.png,43,109,-2.715871
/home/k/retail/data/svhn/test/447.png,15,15,-0.003808
/home/k/retail/data/svhn/test/12154.png,271,271,-0.817291
/home/k/retail/data/svhn/test/4998.png,26,26,-0.554675
/home/k/retail/data/svhn/test/7983.png,24,28,-0.029644
/home/k/retail/data/svhn/test/9575.png,124,124,-0.002960
/home/k/retail/data/svhn/test/11120.png,71,71,-0.000748
/home/k/retail/data/svhn/test/536.png,63,5,-0.829318
/home/k/retail/data/svhn/test/9258.png,10,11,-0.327404
/home/k/retail/data/svhn/test/5066.png,12,12,-0.599174
/home/k/retail/data/svhn/test/8608.png,2,2,-0.508381
/home/k/retail/data/svhn/test/8120.png,11,11,-0.000772
/home/k/retail/data/svhn/test/9845.png,22,22,-0.003305
/home/k/retail/data/svhn/test/7889.png,10,33,-0.210862
/home/k/retail/data/svhn/test/6217.png,4,14,-1.950823
/home/k/retail/data/svhn/test/2940.png,20,1,-2.020420
/home/k/retail/data/svhn/test/4621.png,30,30,-0.000754
/home/k/retail/data/svhn/test/8880.png,34,34,-0.001340
/home/k/retail/data/svhn/test/4514.png,50,50,-0.000413
/home/k/retail/data/svhn/test/8248.png,36,36,-0.462465
/home/k/retail/data/svhn/test/2813.png,10,10,-0.039052
/home/k/retail/data/svhn/test/7945.png,107,50,-1.563219
/home/k/retail/data/svhn/test/1450.png,6,6,-0.003275
/home/k/retail/data/svhn/test/3625.png,63,98,-1.027303
/home/k/retail/data/svhn/test/9597.png,343,343,-0.001109
/home/k/retail/data/svhn/test/7535.png,17,12,-1.607245
/home/k/retail/data/svhn/test/1486.png,5,5,-0.558887
/home/k/retail/data/svhn/test/3934.png,57,57,-0.001376
/home/k/retail/data/svhn/test/9838.png,11,11,-0.010853
/home/k/retail/data/svhn/test/2155.png,10,66,-3.696096
/home/k/retail/data/svhn/test/3487.png,28,28,-0.213663
/home/k/retail/data/svhn/test/5352.png,56,20,-2.066657
/home/k/retail/data/svhn/test/4515.png,78,78,-0.000205
/home/k/retail/data/svhn/test/2133.png,12,12,-0.000463
/home/k/retail/data/svhn/test/7981.png,25,25,-0.001806
/home/k/retail/data/svhn/test/12414.png,31,31,-1.353358
/home/k/retail/data/svhn/test/7204.png,20,47,-1.901877
/home/k/retail/data/svhn/test/5080.png,10,19,-0.118598
/home/k/retail/data/svhn/test/37.png,32,32,-1.520662
/home/k/retail/data/svhn/test/2806.png,58,35,-0.711730
/home/k/retail/data/svhn/test/2677.png,60,80,-1.961153
/home/k/retail/data/svhn/test/6226.png,11,11,-0.003336
/home/k/retail/data/svhn/test/9234.png,10,10,-0.920917
/home/k/retail/data/svhn/test/7027.png,21,21,-0.005996
/home/k/retail/data/svhn/test/8185.png,85,85,-0.001742
/home/k/retail/data/svhn/test/12915.png,10,10,-0.070394
/home/k/retail/data/svhn/test/5228.png,4,4,-0.012562
/home/k/retail/data/svhn/test/8080.png,109,1076,-0.743234
/home/k/retail/data/svhn/test/6269.png,17,17,-0.000175
/home/k/retail/data/svhn/test/860.png,84,84,-0.000098
/home/k/retail/data/svhn/test/6465.png,1,41,-1.264980
/home/k/retail/data/svhn/test/1967.png,56,10,-2.134395
/home/k/retail/data/svhn/test/11196.png,40,40,-0.000092
/home/k/retail/data/svhn/test/6966.png,69,69,-1.188572
/home/k/retail/data/svhn/test/9244.png,35,33,-0.562016
/home/k/retail/data/svhn/test/11801.png,35,35,-0.001470
/home/k/retail/data/svhn/test/244.png,62,67,-2.146669
/home/k/retail/data/svhn/test/1446.png,79,79,-0.045830
/home/k/retail/data/svhn/test/2896.png,40,43,-2.975282
/home/k/retail/data/svhn/test/317.png,49,40,-0.035732
/home/k/retail/data/svhn/test/978.png,14,10,-4.038442
/home/k/retail/data/svhn/test/5084.png,100,109,-0.267766
/home/k/retail/data/svhn/test/1990.png,113,113,-0.017561
/home/k/retail/data/svhn/test/5579.png,4,46,-1.181914
/home/k/retail/data/svhn/test/12571.png,8,8,-0.003100
/home/k/retail/data/svhn/test/8174.png,69,59,-0.129179
